continent,country,year,fertility,lifeExpectancy,mean_house_income,median_age_year,population
Europe,Finland,2090,1.83,90.3,78600.0,50.3,5120000.0
Oceania,Fiji,2090,1.82,77.7,16000.0,40.0,1090000.0
Europe,France,2090,1.94,91.2,86900.0,49.5,62000000.0
Africa,Gabon,2090,1.96,77.6,11800.0,35.2,5100000.0
Europe,United Kingdom,2090,1.86,89.5,81300.0,48.5,71000000.0
Europe,Georgia,2090,1.85,83.3,14200.0,46.4,2590000.0
Africa,Ghana,2090,2.08,77.9,13700.0,34.7,70700000.0
Africa,Guinea,2090,2.15,73.1,5100.0,33.7,33299999.999999996
Africa,Gambia,2090,2.01,79.6,5000.0,35.1,6520000.0
Africa,Guinea-Bissau,2090,2.12,74.6,4430.0,34.2,4660000.0
Africa,Equatorial Guinea,2090,1.98,80.2,15000.0,35.6,3770000.0
Europe,Greece,2090,1.75,89.3,38700.0,53.0,6830000.0
North America,Grenada,2090,1.78,82.6,47600.0,46.2,122000.0
North America,Guatemala,2090,1.8,83.9,14200.0,44.6,26900000.0
South America,Guyana,2090,1.82,75.4,22200.0,44.7,710000.0
North America,Honduras,2090,1.75,82.0,13200.0,43.6,15500000.0
Europe,Croatia,2090,1.76,88.0,34800.0,52.7,2320000.0
North America,Haiti,2090,1.79,75.8,6660.0,38.3,16399999.999999998
Europe,Hungary,2090,1.73,85.8,41500.0,48.2,7200000.0
Asia,Indonesia,2090,1.82,82.3,12300.0,43.2,306000000.0
Asia,India,2090,1.77,81.9,12100.0,46.5,1600000000.0
Europe,Ireland,2090,1.92,90.5,109000.0,48.2,5770000.0
Asia,Iran,2090,1.77,88.0,31200.0,49.0,84500000.0
Asia,Iraq,2090,2.3,82.5,9320.0,36.1,107000000.0
Europe,Iceland,2090,1.79,92.3,92900.0,49.8,380000.0
Asia,Israel,2090,1.95,91.3,56300.0,40.9,17600000.0
Europe,Italy,2090,1.78,91.3,62600.0,53.8,39000000.0
North America,Jamaica,2090,1.79,85.2,20400.0,56.9,1200000.0
Asia,Jordan,2090,1.81,88.1,14300.0,43.5,17700000.0
Asia,Japan,2090,1.79,92.9,66500.0,54.1,78000000.0
Asia,Kazakhstan,2090,1.87,81.4,18500.0,37.2,33000000.0
Africa,Kenya,2090,1.92,78.4,10400.0,35.9,111000000.0
Asia,Kyrgyz Republic,2090,1.9,83.8,9950.0,38.4,11800000.0
Asia,Cambodia,2090,1.78,80.7,14700.0,43.3,19900000.0
Oceania,Kiribati,2090,2.11,71.4,7160.0,35.7,236000.0
Asia,South Korea,2090,1.77,91.6,77900.0,60.3,27400000.0
Asia,Kuwait,2090,1.83,90.6,69000.0,47.8,4850000.0
Asia,Lao,2090,1.76,81.0,10800.0,42.8,10000000.0
Asia,Lebanon,2090,1.77,85.7,30800.0,47.2,4910000.0
Africa,Liberia,2090,2.19,77.4,4570.0,33.3,12800000.0
Africa,Libya,2090,1.79,86.5,101000.0,44.8,8730000.0
North America,St. Lucia,2090,1.75,83.9,5910.0,50.6,132000.0
Asia,Sri Lanka,2090,1.8,87.3,18900.0,50.4,16600000.000000002
Africa,Lesotho,2090,1.85,67.9,5680.0,34.4,3050000.0
Europe,Lithuania,2090,1.87,85.6,51300.0,47.9,1610000.0
Europe,Luxembourg,2090,1.78,91.6,121000.0,48.0,860000.0
Europe,Latvia,2090,1.83,85.2,66500.0,48.7,1030000.0
Africa,Morocco,2090,1.8,83.5,20100.0,45.7,45300000.0
Europe,Moldova,2090,1.74,84.1,20000.0,43.5,2560000.0
Africa,Madagascar,2090,2.17,78.7,2700.0,34.1,79000000.0
Asia,Maldives,2090,1.78,90.2,14000.0,50.4,491000.0
North America,Mexico,2090,1.77,86.1,18500.0,50.7,125000000.0
Europe,North Macedonia,2090,1.79,83.5,22000.0,52.7,1340000.0
Africa,Mali,2090,2.17,74.3,4330.0,30.5,81900000.0
Europe,Malta,2090,1.79,91.0,50100.0,54.6,409000.0
Asia,Myanmar,2090,1.78,80.1,15500.0,42.4,54700000.0
Europe,Montenegro,2090,1.78,84.8,28700.0,49.9,463000.0
Asia,Mongolia,2090,1.93,79.6,20300.0,42.3,5230000.0
Africa,Mozambique,2090,2.3,73.5,4960.0,32.7,101000000.0
Africa,Mauritania,2090,2.35,80.7,9820.0,33.1,14500000.0
Africa,Mauritius,2090,1.77,85.6,26600.0,50.9,921000.0
Africa,Malawi,2090,2.12,80.5,3640.0,33.9,56000000.0
Asia,Malaysia,2090,1.77,84.4,46900.0,47.2,40500000.0
Africa,Namibia,2090,1.86,78.5,17800.0,34.7,4910000.0
Africa,Niger,2090,2.65,75.3,4880.0,27.7,149000000.0
Africa,Nigeria,2090,2.32,81.3,4920.0,32.6,533000000.0
North America,Nicaragua,2090,1.77,87.0,22300.0,45.1,9450000.0
Europe,Netherlands,2090,1.83,89.9,85100.0,49.1,16900000.0
Europe,Norway,2090,1.86,91.2,111000.0,48.0,7090000.0
Asia,Nepal,2090,1.76,83.1,8710.0,45.9,35900000.0
Oceania,New Zealand,2090,1.8,90.2,89000.0,48.7,6110000.0
Asia,Oman,2090,1.78,83.9,37900.0,39.8,7640000.0
Asia,Pakistan,2090,1.84,74.8,9520.0,36.3,479000000.0
North America,Panama,2090,1.83,89.8,50900.0,45.5,6260000.0
South America,Peru,2090,1.77,91.8,26500.0,46.2,43300000.0
Asia,Philippines,2090,1.84,81.6,15500.0,40.7,181000000.0
Oceania,Papua New Guinea,2090,2.03,74.0,7190.0,36.4,18300000.0
Europe,Poland,2090,1.75,87.2,41700.0,51.2,24900000.0
Asia,North Korea,2090,1.8,84.6,4520.0,46.9,21600000.0
Europe,Portugal,2090,1.74,90.3,45000.0,52.2,7250000.0
South America,Paraguay,2090,1.78,85.6,31900.0,42.9,8860000.0
Asia,Qatar,2090,1.75,84.7,74900.0,35.3,4120000.0
Europe,Romania,2090,1.79,84.9,23100.0,48.0,13800000.0
Asia,Russia,2090,1.9,83.1,36000.0,45.0,115000000.0
Africa,Rwanda,2090,1.75,81.7,6570.0,35.4,32600000.0
Asia,Saudi Arabia,2090,1.75,84.2,60500.0,45.8,50700000.0
Africa,Sudan,2090,2.27,82.6,9440.0,32.0,134000000.0
Africa,Senegal,2090,2.31,80.6,6880.0,32.5,57000000.0
Asia,Singapore,2090,1.44,93.3,99500.0,53.2,5540000.0
Oceania,Solomon Islands,2090,1.99,66.6,5890.0,32.9,1890000.0
Africa,Sierra Leone,2090,1.88,79.0,5560.0,36.0,17000000.0
North America,El Salvador,2090,1.75,87.7,18100.0,51.1,4950000.0
Africa,Somalia,2090,2.44,71.8,1660.0,30.4,62500000.0
Europe,Serbia,2090,1.8,85.0,27000.0,52.6,3670000.0
Africa,South Sudan,2090,2.12,77.0,2420.0,34.0,23400000.0
Africa,Sao Tome and Principe,2090,2.25,82.1,6320.0,33.9,515000.0
South America,Suriname,2090,1.8,82.4,13900.0,42.5,726000.0
Europe,Slovak Republic,2090,1.78,86.6,46400.0,49.2,4050000.0
Europe,Slovenia,2090,1.85,90.0,62100.0,49.1,1710000.0
Europe,Sweden,2090,1.93,91.1,91700.0,47.6,13000000.0
Africa,Seychelles,2090,1.83,83.6,45500.0,44.4,107000.0
Asia,Syria,2090,1.76,86.8,5510.0,42.2,44000000.0
Africa,Chad,2090,2.25,76.3,4590.0,29.3,61700000.0
Africa,Togo,2090,2.18,77.8,5460.0,30.6,25100000.0
Asia,Thailand,2090,1.76,88.7,31700.0,54.8,48800000.0
Asia,Tajikistan,2090,1.91,80.0,12600.0,37.0,20000000.0
Asia,Turkmenistan,2090,1.84,79.9,26800.0,40.4,8930000.0
Asia,Timor-Leste,2090,2.03,81.0,2040.0,42.2,1900000.0
Oceania,Tonga,2090,2.07,81.4,17700.0,37.7,136000.0
North America,Trinidad and Tobago,2090,1.78,84.3,38400.0,49.1,1140000.0
Africa,Tunisia,2090,1.83,87.9,19600.0,46.5,13900000.0
Asia,Turkey,2090,1.77,89.4,34800.0,49.0,86900000.0
Africa,Tanzania,2090,2.45,80.5,6300.0,32.1,227000000.0
Africa,Uganda,2090,2.22,80.3,6610.0,34.1,128000000.0
Europe,Ukraine,2090,1.82,83.9,21400.0,50.2,22200000.0
South America,Uruguay,2090,1.81,86.7,48000.0,52.0,2630000.0
North America,United States,2090,1.92,87.9,110000.0,46.9,393000000.0
Asia,Uzbekistan,2090,1.78,76.2,9480.0,40.2,51000000.0
North America,St. Vincent and the Grenadines,2090,1.77,82.2,34900.0,48.3,79700.0
South America,Venezuela,2090,1.78,86.0,26700.0,44.8,36600000.0
Asia,Vietnam,2090,1.89,83.9,20500.0,46.2,95300000.0
Oceania,Vanuatu,2090,1.94,73.8,7330.0,33.3,947000.0
Oceania,Samoa,2090,2.12,79.6,16100.000000000002,34.5,431000.0
Asia,Yemen,2090,1.68,76.8,4280.0,37.0,73000000.0
Africa,South Africa,2090,1.8,76.3,18000.0,39.6,75700000.0
Africa,Zambia,2090,2.6,75.7,5600.0,31.5,59900000.0
Africa,Zimbabwe,2090,1.85,73.1,11000.0,34.1,35100000.0
Asia,Afghanistan,2091,1.74,75.5,8500.0,35.1,108000000.0
Africa,Angola,2091,2.54,78.8,5890.0,31.3,125000000.0
Europe,Albania,2091,1.78,87.4,17200.0,61.2,1350000.0
Asia,United Arab Emirates,2091,1.76,82.4,150000.0,35.8,13500000.0
South America,Argentina,2091,1.82,86.2,52400.0,48.0,49300000.0
Europe,Armenia,2091,1.77,85.2,13200.0,51.5,1780000.0
North America,Antigua and Barbuda,2091,1.81,85.0,50600.0,51.3,81100.0
Oceania,Australia,2091,1.8,91.3,99800.0,47.4,37200000.0
Europe,Austria,2091,1.79,91.0,87300.0,49.7,8039999.999999999
Europe,Azerbaijan,2091,1.81,79.6,20600.0,48.5,8780000.0
Africa,Burundi,2091,2.39,78.8,2030.0,32.8,37800000.0
Europe,Belgium,2091,1.87,90.1,81200.0,48.8,11600000.0
Africa,Benin,2091,2.35,76.7,5510.0,29.9,43600000.0
Africa,Burkina Faso,2091,2.22,76.2,5710.0,33.1,59800000.0
Asia,Bangladesh,2091,1.75,87.7,12000.0,48.3,187000000.0
Europe,Bulgaria,2091,1.84,82.4,39900.0,52.5,3260000.0
Asia,Bahrain,2091,1.75,85.5,66200.0,39.0,2000000.0
North America,Bahamas,2091,1.78,82.1,51900.0,47.5,413000.0
Europe,Bosnia and Herzegovina,2091,1.77,86.4,46200.0,52.6,1890000.0
Europe,Belarus,2091,1.89,83.4,31500.0,47.2,6730000.0
North America,Belize,2091,1.77,84.5,15900.0,46.2,575000.0
South America,Bolivia,2091,1.81,84.0,23800.0,40.1,18900000.0
South America,Brazil,2091,1.76,86.9,25600.0,49.8,195000000.0
North America,Barbados,2091,1.85,84.5,44800.0,49.6,215000.0
Asia,Brunei,2091,1.77,83.4,50700.0,47.8,425000.0
Asia,Bhutan,2091,1.75,85.2,27600.0,50.9,704000.0
Africa,Botswana,2091,1.79,70.5,20400.0,38.3,4190000.0000000005
Africa,Central African Republic,2091,1.99,66.4,3480.0,31.9,18200000.0
North America,Canada,2091,1.77,90.6,94400.0,48.1,52700000.0
Europe,Switzerland,2091,1.7,92.3,104000.0,48.4,10300000.0
South America,Chile,2091,1.79,89.8,37200.0,52.0,17600000.0
Asia,China,2091,1.8,87.7,28000.0,56.4,853000000.0
Africa,Cameroon,2091,2.26,77.7,10000.0,31.2,82700000.0
South America,Colombia,2091,1.77,90.7,25900.0,50.5,48600000.0
Africa,Comoros,2091,2.06,79.1,9400.0,36.7,1560000.0
Africa,Cape Verde,2091,1.76,84.9,18300.0,48.5,697000.0
North America,Costa Rica,2091,1.78,89.5,44300.0,52.6,4820000.0
North America,Cuba,2091,1.81,87.8,65200.0,52.2,7040000.0
Europe,Cyprus,2091,1.76,89.5,76000.0,49.6,1340000.0
Europe,Czech Republic,2091,1.85,88.4,52500.0,44.0,11000000.0
Europe,Germany,2091,1.72,90.0,90700.0,49.5,70000000.0
Africa,Djibouti,2091,1.76,78.9,11500.0,38.9,1680000.0
Europe,Denmark,2091,1.86,89.8,85100.0,46.8,7000000.0
North America,Dominican Republic,2091,1.77,83.8,32000.0,46.3,12500000.0
Africa,Algeria,2091,1.86,86.1,12700.0,44.2,67800000.0
South America,Ecuador,2091,1.78,87.0,15800.0,47.9,22200000.0
Africa,Egypt,2091,1.91,81.2,11500.0,39.5,202000000.0
Africa,Eritrea,2091,1.97,76.8,4130.0,37.1,8369999.999999999
Europe,Spain,2091,1.72,91.3,69200.0,54.1,32700000.000000004
Europe,Estonia,2091,1.85,86.8,54900.0,49.4,885000.0
Africa,Ethiopia,2091,1.79,83.3,11100.0,36.4,313000000.0
Europe,Finland,2091,1.83,90.5,80300.0,50.3,5110000.0
Oceania,Fiji,2091,1.82,77.9,16400.0,40.2,1080000.0
Europe,France,2091,1.94,91.3,88700.0,49.6,61900000.0
Africa,Gabon,2091,1.95,77.7,12100.0,35.4,5120000.0
Europe,United Kingdom,2091,1.86,89.6,83100.0,48.6,70900000.0
Europe,Georgia,2091,1.85,83.4,14500.0,46.7,2570000.0
Africa,Ghana,2091,2.07,78.0,14000.0,34.9,70900000.0
Africa,Guinea,2091,2.13,73.2,5210.0,33.9,33400000.0
Africa,Gambia,2091,2.0,79.8,5110.0,35.3,6540000.0
Africa,Guinea-Bissau,2091,2.11,74.8,4520.0,34.3,4670000.0
Africa,Equatorial Guinea,2091,1.97,80.3,15400.0,35.8,3780000.0
Europe,Greece,2091,1.75,89.4,39500.0,53.1,6790000.0
North America,Grenada,2091,1.78,82.7,48600.0,46.4,121000.0
North America,Guatemala,2091,1.8,84.0,14500.0,44.8,26900000.0
South America,Guyana,2091,1.82,75.5,22700.0,44.9,703000.0
North America,Honduras,2091,1.76,82.1,13500.0,43.7,15400000.0
Europe,Croatia,2091,1.77,88.1,35500.0,52.7,2300000.0
North America,Haiti,2091,1.78,75.9,6800.0,38.5,16399999.999999998
Europe,Hungary,2091,1.73,85.9,42400.0,48.2,7170000.0
Asia,Indonesia,2091,1.82,82.5,12600.0,43.4,305000000.0
Asia,India,2091,1.77,82.1,12400.0,46.6,1590000000.0
Europe,Ireland,2091,1.92,90.6,111000.0,48.4,5760000.0
Asia,Iran,2091,1.77,88.1,31900.0,49.1,84000000.0
Asia,Iraq,2091,2.29,82.7,9520.0,36.3,108000000.0
Europe,Iceland,2091,1.79,92.4,94900.0,49.8,378000.0
Asia,Israel,2091,1.94,91.4,57500.0,41.1,17700000.0
Europe,Italy,2091,1.78,91.4,63900.0,53.8,38800000.0
North America,Jamaica,2091,1.79,85.3,20900.0,57.2,1170000.0
Asia,Jordan,2091,1.81,88.2,14600.0,43.7,17700000.0
Asia,Japan,2091,1.79,93.0,67900.0,54.1,77500000.0
Asia,Kazakhstan,2091,1.87,81.5,18900.0,37.4,33100000.0
Africa,Kenya,2091,1.92,78.5,10600.0,36.1,111000000.0
Asia,Kyrgyz Republic,2091,1.89,83.9,10200.0,38.6,11800000.0
Asia,Cambodia,2091,1.78,80.8,15100.0,43.5,19800000.0
Oceania,Kiribati,2091,2.1,71.6,7310.0,35.9,237000.0
Asia,South Korea,2091,1.77,91.7,79600.0,60.3,27000000.0
Asia,Kuwait,2091,1.83,90.7,70500.0,48.1,4850000.0
Asia,Lao,2091,1.76,81.1,11000.0,42.9,10000000.0
Asia,Lebanon,2091,1.78,85.8,31400.0,47.6,4900000.0
Africa,Liberia,2091,2.18,77.5,4660.0,33.5,12800000.0
Africa,Libya,2091,1.79,86.7,103000.0,44.9,8710000.0
North America,St. Lucia,2091,1.75,84.0,6040.0,50.6,131000.0
Asia,Sri Lanka,2091,1.8,87.4,19300.0,50.6,16399999.999999998
Africa,Lesotho,2091,1.85,68.1,5800.0,34.6,3040000.0
Europe,Lithuania,2091,1.87,85.7,52400.0,48.0,1600000.0
Europe,Luxembourg,2091,1.78,91.7,124000.0,48.0,862000.0
Europe,Latvia,2091,1.83,85.3,67900.0,48.8,1020000.0
Africa,Morocco,2091,1.8,83.6,20500.0,45.9,45200000.0
Europe,Moldova,2091,1.75,84.3,20500.0,43.6,2550000.0
Africa,Madagascar,2091,2.16,78.8,2760.0,34.3,79500000.0
Asia,Maldives,2091,1.79,90.3,14300.0,50.3,488000.0
North America,Mexico,2091,1.77,86.3,18900.0,50.9,124000000.0
Europe,North Macedonia,2091,1.79,83.6,22500.0,52.7,1320000.0
Africa,Mali,2091,2.15,74.3,4420.0,30.7,82500000.0
Europe,Malta,2091,1.79,91.1,51200.0,54.4,406000.0
Asia,Myanmar,2091,1.78,80.3,15900.0,42.5,54500000.0
Europe,Montenegro,2091,1.78,84.9,29400.0,50.0,459000.0
Asia,Mongolia,2091,1.93,79.8,20800.0,42.6,5230000.0
Africa,Mozambique,2091,2.29,73.7,5070.0,32.9,101000000.0
Africa,Mauritania,2091,2.34,80.8,10000.0,33.3,14600000.0
Africa,Mauritius,2091,1.77,85.7,27200.0,51.0,913000.0
Africa,Malawi,2091,2.1,80.7,3720.0,34.2,56300000.0
Asia,Malaysia,2091,1.77,84.5,47900.0,47.3,40400000.0
Africa,Namibia,2091,1.86,78.7,18100.0,34.9,4930000.0
Africa,Niger,2091,2.63,75.5,4990.0,28.0,151000000.0
Africa,Nigeria,2091,2.3,81.4,5030.0,32.8,535000000.0
North America,Nicaragua,2091,1.77,87.1,22800.0,45.3,9420000.0
Europe,Netherlands,2091,1.83,90.0,86900.0,49.1,16800000.0
Europe,Norway,2091,1.86,91.3,114000.0,48.1,7100000.0
Asia,Nepal,2091,1.76,83.2,8890.0,46.0,35700000.0
Oceania,New Zealand,2091,1.8,90.3,90900.0,48.8,6110000.0
Asia,Oman,2091,1.78,84.0,38700.0,39.9,7670000.0
Asia,Pakistan,2091,1.83,74.9,9730.0,36.5,480000000.0
North America,Panama,2091,1.83,90.0,52000.0,45.7,6260000.0
South America,Peru,2091,1.77,91.9,27100.0,46.4,43200000.0
Asia,Philippines,2091,1.83,81.8,15900.0,40.9,181000000.0
Oceania,Papua New Guinea,2091,2.02,74.2,7350.0,36.6,18400000.0
Europe,Poland,2091,1.75,87.3,42600.0,51.2,24700000.0
Asia,North Korea,2091,1.8,84.8,4620.0,47.0,21500000.0
Europe,Portugal,2091,1.75,90.5,46000.0,52.2,7210000.0
South America,Paraguay,2091,1.78,85.7,32600.0,43.1,8840000.0
Asia,Qatar,2091,1.75,84.8,76500.0,35.3,4139999.9999999995
Europe,Romania,2091,1.79,85.0,23600.0,48.1,13700000.0
Asia,Russia,2091,1.9,83.2,36800.0,45.2,115000000.0
Africa,Rwanda,2091,1.75,81.9,6710.0,35.6,32799999.999999996
Asia,Saudi Arabia,2091,1.75,84.3,61800.0,46.0,50700000.0
Africa,Sudan,2091,2.25,82.8,9640.0,32.2,135000000.0
Africa,Senegal,2091,2.29,80.7,7030.0,32.8,57600000.0
Asia,Singapore,2091,1.44,93.4,102000.0,53.1,5530000.0
Oceania,Solomon Islands,2091,1.98,66.7,6020.0,33.1,1900000.0
Africa,Sierra Leone,2091,1.87,79.2,5680.0,36.2,17000000.0
North America,El Salvador,2091,1.75,87.8,18500.0,51.3,4880000.0
Africa,Somalia,2091,2.42,71.9,1700.0,30.7,62900000.0
Europe,Serbia,2091,1.8,85.1,27600.0,52.6,3630000.0
Africa,South Sudan,2091,2.11,77.1,2470.0,34.1,23400000.0
Africa,Sao Tome and Principe,2091,2.23,82.3,6460.0,34.1,517000.0
South America,Suriname,2091,1.8,82.6,14100.0,42.7,724000.0
Europe,Slovak Republic,2091,1.78,86.7,47400.0,49.2,4030000.0000000005
Europe,Slovenia,2091,1.85,90.2,63400.0,49.2,1700000.0
Europe,Sweden,2091,1.93,91.2,93700.0,47.7,13000000.0
Africa,Seychelles,2091,1.83,83.7,46400.0,44.6,107000.0
Asia,Syria,2091,1.76,86.9,5630.0,42.2,44000000.0
Africa,Chad,2091,2.24,76.4,4690.0,29.6,62100000.0
Africa,Togo,2091,2.16,77.9,5580.0,30.8,25300000.0
Asia,Thailand,2091,1.76,88.8,32400.0,54.8,48400000.0
Asia,Tajikistan,2091,1.9,80.1,12900.0,37.3,20000000.0
Asia,Turkmenistan,2091,1.84,80.0,27400.0,40.6,8920000.0
Asia,Timor-Leste,2091,2.01,81.2,2080.0,42.4,1890000.0
Oceania,Tonga,2091,2.06,81.5,18100.0,37.9,136000.0
North America,Trinidad and Tobago,2091,1.78,84.5,39300.0,49.2,1130000.0
Africa,Tunisia,2091,1.83,88.0,20000.0,46.7,13900000.0
Asia,Turkey,2091,1.77,89.5,35500.0,49.1,86500000.0
Africa,Tanzania,2091,2.44,80.6,6440.0,32.4,229000000.0
Africa,Uganda,2091,2.21,80.4,6750.0,34.3,129000000.0
Europe,Ukraine,2091,1.82,84.0,21900.0,50.3,22000000.0
South America,Uruguay,2091,1.81,86.8,49100.0,52.1,2610000.0
North America,United States,2091,1.92,88.0,113000.0,47.0,393000000.0
Asia,Uzbekistan,2091,1.78,76.3,9680.0,40.5,51000000.0
North America,St. Vincent and the Grenadines,2091,1.77,82.3,35600.0,48.5,79000.0
South America,Venezuela,2091,1.78,86.2,27300.0,44.9,36500000.0
Asia,Vietnam,2091,1.89,84.0,20900.0,46.3,94900000.0
Oceania,Vanuatu,2091,1.93,74.0,7490.0,33.5,955000.0
Oceania,Samoa,2091,2.1,79.8,16500.0,34.8,432000.0
Asia,Yemen,2091,1.68,76.9,4380.0,37.2,73200000.0
Africa,South Africa,2091,1.8,76.4,18300.0,39.7,75600000.0
Africa,Zambia,2091,2.59,75.8,5720.0,31.7,60300000.0
Africa,Zimbabwe,2091,1.85,73.3,11200.0,34.3,35100000.0
Asia,Afghanistan,2092,1.74,75.7,8680.0,35.4,108000000.0
Africa,Angola,2092,2.52,79.0,6020.0,31.5,126000000.0
Europe,Albania,2092,1.78,87.5,17600.0,61.4,1320000.0
Asia,United Arab Emirates,2092,1.76,82.5,153000.0,35.8,13500000.0
South America,Argentina,2092,1.82,86.3,53600.0,48.1,49100000.0
Europe,Armenia,2092,1.77,85.3,13400.0,51.6,1760000.0
North America,Antigua and Barbuda,2092,1.81,85.1,51700.0,51.4,80600.0
Oceania,Australia,2092,1.8,91.4,102000.0,47.5,37300000.0
Europe,Austria,2092,1.79,91.1,89200.0,49.7,8029999.999999999
Europe,Azerbaijan,2092,1.81,79.7,21000.0,48.6,8730000.0
Africa,Burundi,2092,2.37,78.9,2080.0,33.0,38000000.0
Europe,Belgium,2092,1.87,90.2,82900.0,48.9,11600000.0
Africa,Benin,2092,2.33,76.8,5630.0,30.1,44000000.0
Africa,Burkina Faso,2092,2.21,76.3,5840.0,33.3,60000000.0
Asia,Bangladesh,2092,1.75,87.8,12200.0,48.4,186000000.0
Europe,Bulgaria,2092,1.84,82.5,40800.0,52.6,3220000.0
Asia,Bahrain,2092,1.75,85.6,67600.0,39.0,2009999.9999999998
North America,Bahamas,2092,1.78,82.2,53000.0,47.5,412000.0
Europe,Bosnia and Herzegovina,2092,1.78,86.5,47200.0,52.6,1870000.0
Europe,Belarus,2092,1.89,83.5,32200.000000000004,47.3,6700000.0
North America,Belize,2092,1.77,84.6,16300.0,46.3,574000.0
South America,Bolivia,2092,1.81,84.1,24300.0,40.3,18900000.0
South America,Brazil,2092,1.76,87.0,26100.0,49.9,194000000.0
North America,Barbados,2092,1.85,84.6,45700.0,49.7,213000.0
Asia,Brunei,2092,1.77,83.5,51800.0,47.9,423000.0
Asia,Bhutan,2092,1.75,85.3,28200.0,50.9,698000.0
Africa,Botswana,2092,1.79,70.6,20900.0,38.4,4190000.0000000005
Africa,Central African Republic,2092,1.98,66.5,3560.0,32.1,18300000.0
North America,Canada,2092,1.78,90.7,96500.0,48.1,52800000.0
Europe,Switzerland,2092,1.7,92.4,106000.0,48.5,10300000.0
South America,Chile,2092,1.79,89.9,38000.0,52.1,17500000.0
Asia,China,2092,1.8,87.8,28600.0,56.4,843000000.0
Africa,Cameroon,2092,2.24,77.8,10200.0,31.4,83200000.0
South America,Colombia,2092,1.77,90.8,26400.0,50.5,48300000.0
Africa,Comoros,2092,2.05,79.3,9600.0,36.9,1560000.0
Africa,Cape Verde,2092,1.76,85.0,18700.0,48.6,694000.0
North America,Costa Rica,2092,1.78,89.6,45300.0,52.7,4780000.0
North America,Cuba,2092,1.81,87.9,66600.0,52.3,6980000.0
Europe,Cyprus,2092,1.76,89.6,77600.0,49.5,1340000.0
Europe,Czech Republic,2092,1.85,88.5,53600.0,44.1,11000000.0
Europe,Germany,2092,1.72,90.1,92700.0,49.5,69800000.0
Africa,Djibouti,2092,1.76,79.0,11700.0,39.0,1680000.0
Europe,Denmark,2092,1.86,89.9,86900.0,46.8,7010000.0
North America,Dominican Republic,2092,1.77,83.9,32700.000000000004,46.5,12400000.0
Africa,Algeria,2092,1.86,86.2,13000.0,44.4,67900000.0
South America,Ecuador,2092,1.78,87.1,16100.000000000002,48.0,22100000.0
Africa,Egypt,2092,1.9,81.3,11800.0,39.7,203000000.0
Africa,Eritrea,2092,1.96,76.9,4220.0,37.3,8400000.0
Europe,Spain,2092,1.72,91.4,70700.0,54.2,32500000.0
Europe,Estonia,2092,1.85,86.9,56100.0,49.5,880000.0
Africa,Ethiopia,2092,1.79,83.5,11300.0,36.6,315000000.0
Europe,Finland,2092,1.83,90.6,82100.0,50.4,5100000.0
Oceania,Fiji,2092,1.82,78.0,16700.0,40.3,1080000.0
Europe,France,2092,1.94,91.4,90700.0,49.7,61700000.0
Africa,Gabon,2092,1.94,77.8,12400.0,35.6,5140000.0
Europe,United Kingdom,2092,1.86,89.7,84900.0,48.7,70900000.0
Europe,Georgia,2092,1.85,83.5,14900.0,46.9,2550000.0
Africa,Ghana,2092,2.06,78.1,14300.0,35.1,71200000.0
Africa,Guinea,2092,2.12,73.3,5330.0,34.1,33500000.0
Africa,Gambia,2092,1.99,79.9,5220.0,35.5,6560000.0
Africa,Guinea-Bissau,2092,2.1,74.9,4620.0,34.5,4690000.0
Africa,Equatorial Guinea,2092,1.96,80.4,15700.0,35.9,3790000.0
Europe,Greece,2092,1.76,89.5,40400.0,53.2,6740000.0
North America,Grenada,2092,1.78,82.9,49700.0,46.5,121000.0
North America,Guatemala,2092,1.79,84.1,14900.0,45.0,26800000.0
South America,Guyana,2092,1.82,75.7,23200.0,45.2,695000.0
North America,Honduras,2092,1.76,82.2,13800.0,43.9,15400000.0
Europe,Croatia,2092,1.77,88.2,36300.0,52.7,2270000.0
North America,Haiti,2092,1.78,76.0,6950.0,38.6,16300000.0
Europe,Hungary,2092,1.73,86.0,43300.0,48.2,7140000.0
Asia,Indonesia,2092,1.82,82.6,12900.0,43.5,304000000.0
Asia,India,2092,1.77,82.2,12600.0,46.7,1580000000.0
Europe,Ireland,2092,1.92,90.7,114000.0,48.5,5760000.0
Asia,Iran,2092,1.77,88.3,32600.0,49.3,83600000.0
Asia,Iraq,2092,2.27,82.8,9730.0,36.5,108000000.0
Europe,Iceland,2092,1.79,92.5,96900.0,49.9,377000.0
Asia,Israel,2092,1.94,91.5,58700.0,41.3,17800000.0
Europe,Italy,2092,1.78,91.5,65300.0,53.9,38600000.0
North America,Jamaica,2092,1.79,85.5,21300.0,57.4,1140000.0
Asia,Jordan,2092,1.81,88.3,14900.0,43.9,17700000.0
Asia,Japan,2092,1.79,93.1,69400.0,54.1,77100000.0
Asia,Kazakhstan,2092,1.87,81.7,19300.0,37.6,33299999.999999996
Africa,Kenya,2092,1.91,78.7,10900.0,36.3,111000000.0
Asia,Kyrgyz Republic,2092,1.89,84.0,10400.0,38.8,11800000.0
Asia,Cambodia,2092,1.78,80.9,15400.0,43.7,19700000.0
Oceania,Kiribati,2092,2.09,71.7,7470.0,36.1,237000.0
Asia,South Korea,2092,1.77,91.8,81300.0,60.2,26700000.0
